trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,300498.SZ,温氏股份,17.084750615959834,18.087551195592262,17.084750615959834,18.013269671175042,854278,1643014216.0
2021-01-05,300498.SZ,温氏股份,18.03184005227935,18.895362773629493,17.920417765653525,18.412532864917583,928199,1844541868.0
2021-01-06,300498.SZ,温氏股份,18.542525532647712,18.70965896258645,17.98541409951859,18.17111791056163,564665,1106421266.0
2021-01-07,300498.SZ,温氏股份,18.022554861727198,18.059695623935802,17.54901014356744,17.938988146757826,518045,991743242.0
2021-01-08,300498.SZ,温氏股份,17.95755852786213,18.041125242831498,17.54901014356744,17.753284335714785,386839,738420694.0
2021-01-11,300498.SZ,温氏股份,17.660432430193264,17.660432430193264,16.945472757677553,17.05689504430338,504118,934874806.0
2021-01-12,300498.SZ,温氏股份,16.899046804916793,17.316880379763635,16.88047642381249,17.289024808107182,267650,493697559.0
2021-01-13,300498.SZ,温氏股份,17.289024808107182,17.289024808107182,16.88047642381249,17.14046175927275,310306,569558562.0
2021-01-14,300498.SZ,温氏股份,17.06618023485553,17.344735951420095,17.01975428209477,17.205458093137814,265984,492461448.0
2021-01-15,300498.SZ,温氏股份,17.205458093137814,17.400447094733003,17.084750615959834,17.177602521481354,231629,429913532.0
2021-01-18,300498.SZ,温氏股份,17.177602521481354,17.437587856941615,17.177602521481354,17.261169236450726,264026,491737135.0
2021-01-19,300498.SZ,温氏股份,17.261169236450726,17.27045442700288,16.908331995468945,16.98261351988616,314037,574499441.0
2021-01-20,300498.SZ,温氏股份,16.917617186021097,17.001183900990466,16.852620852156033,16.945472757677553,237611,432611803.0
2021-01-21,300498.SZ,温氏股份,16.908331995468945,17.131176568720594,16.852620852156033,17.02903947264692,270579,495359057.0
2021-01-22,300498.SZ,温氏股份,16.991898710438313,16.991898710438313,16.75048375608236,16.78762451829097,291203,527502420.0
2021-01-25,300498.SZ,温氏股份,16.815480089947425,16.87119123326034,16.620491088352228,16.685487422217296,284270,510273166.0
2021-01-26,300498.SZ,温氏股份,16.685487422217296,17.32616557031579,16.685487422217296,17.047609853751226,532056,979950346.0
2021-01-27,300498.SZ,温氏股份,16.899046804916793,17.121891378168446,16.78762451829097,16.852620852156033,291765,531150966.0
2021-01-28,300498.SZ,温氏股份,16.7040578033216,16.7040578033216,16.202657513505386,16.22122789460969,429991,758181941.0
2021-01-29,300498.SZ,温氏股份,16.22122789460969,16.314079800131214,15.682686842584872,15.747683176449936,331872,567768271.0
2021-02-01,300498.SZ,温氏股份,15.738397985897782,16.0448092741188,15.506268222093981,15.896246225284369,228080,388840587.0
2021-02-02,300498.SZ,温氏股份,15.859105463075759,15.896246225284369,15.645546080376263,15.729112795345632,211723,358384147.0
2021-02-03,300498.SZ,温氏股份,15.738397985897782,16.249083466266146,15.37627555436385,15.961242559149435,400630,686504439.0
2021-02-04,300498.SZ,温氏股份,15.877675844180066,15.886961034732217,15.394845935468155,15.515553412646133,268122,450671199.0
2021-02-05,300498.SZ,温氏股份,15.49698303154183,16.323364990683363,15.49698303154183,15.729112795345632,318256,547742952.0
2021-02-08,300498.SZ,温氏股份,15.94267217804513,16.332650181235515,15.94267217804513,16.10980560798387,321140,557535229.0
2021-02-09,300498.SZ,温氏股份,15.970527749701585,16.13766117964032,15.691972033137022,16.063379655223105,289426,495168564.0
2021-02-10,300498.SZ,温氏股份,16.156231560744626,16.37907613399628,15.961242559149435,16.276939037922606,277134,483971488.0
2021-02-18,300498.SZ,温氏股份,16.53692437338286,16.555494754487164,16.239798275713994,16.29550941902691,287069,505661649.0
2021-02-19,300498.SZ,温氏股份,16.323364990683363,17.474728619150223,16.29550941902691,17.46544342859807,813300,1494143249.0
2021-02-22,300498.SZ,温氏股份,17.10332099706414,18.087551195592262,16.75048375608236,17.539724953015288,1120864,2105379730.0
2021-02-23,300498.SZ,温氏股份,17.40973228528516,17.72542876405833,16.88047642381249,16.92690237657325,532833,988162070.0
2021-02-24,300498.SZ,温氏股份,16.945472757677553,17.261169236450726,16.78762451829097,16.899046804916793,371672,681409466.0
2021-02-25,300498.SZ,温氏股份,16.991898710438313,17.047609853751226,16.676202231665144,16.676202231665144,285463,515881281.0
2021-02-26,300498.SZ,温氏股份,16.639061469456536,16.92690237657325,16.53692437338286,16.87119123326034,303081,547033187.0
2021-03-01,300498.SZ,温氏股份,16.9361875671254,17.177602521481354,16.78762451829097,16.92690237657325,289923,529881637.0
2021-03-02,300498.SZ,温氏股份,16.92690237657325,17.01975428209477,16.722628184425904,16.759768946634512,195054,353563286.0
2021-03-03,300498.SZ,温氏股份,16.83405047105173,17.131176568720594,16.769054137186664,17.075465425407685,217797,398247522.0
2021-03-04,300498.SZ,温氏股份,16.991898710438313,17.168317330929202,16.83405047105173,17.047609853751226,237693,435719680.0
2021-03-05,300498.SZ,温氏股份,16.908331995468945,17.400447094733003,16.87119123326034,17.27045442700288,263635,489087849.0
2021-03-08,300498.SZ,温氏股份,17.084750615959834,17.19617290258566,16.759768946634512,16.806194899395273,330296,604133092.0
