trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,000333.SZ,美的集团,81.05443388632733,83.55409034086017,80.3414171271655,81.14458543058917,338827,3379358338.0
2021-01-05,000333.SZ,美的集团,80.37419950689707,83.54589474592727,79.49727084907735,83.2180709486115,351148,3515823440.0
2021-01-06,000333.SZ,美的集团,84.4146278088141,85.88983489673512,81.66910350629442,82.7427264425036,360203,3662399226.0
2021-01-07,000333.SZ,美的集团,83.59506831552464,86.60285165589696,82.93942072089308,85.90622608660091,451401,4687111402.0
2021-01-08,000333.SZ,美的集团,85.23418730210355,85.80787894740618,82.98039869555755,84.422823403747,330690,3409516335.0
2021-01-11,000333.SZ,美的集团,84.57853970747199,85.50464193488908,81.95594932894572,82.77550882223518,341892,3506431349.0
2021-01-12,000333.SZ,美的集团,82.21001277186546,85.46366396022461,82.21001277186546,85.31614325143249,355296,3670971677.0
2021-01-13,000333.SZ,美的集团,86.05374679539301,86.63563403562853,83.62785069525623,84.69327803653252,343487,3560584734.0
2021-01-14,000333.SZ,美的集团,84.90636350478776,85.55381550448645,81.45601803803916,81.62812553162993,373815,3780641251.0
2021-01-15,000333.SZ,美的集团,81.16097662045496,82.09527444280494,79.31696776055368,81.70188588602599,357438,3524028265.0
2021-01-18,000333.SZ,美的集团,81.45601803803916,82.18542598706678,79.91524619065498,81.234736974851,286772,2849767542.0
2021-01-19,000333.SZ,美的集团,81.70188588602599,82.04610087320756,77.43198092598793,77.73521793850502,423078,4087923629.0
2021-01-20,000333.SZ,美的集团,78.67771135578789,80.41517748156156,78.26793160914318,78.90718801390895,322023,3113133925.0
2021-01-21,000333.SZ,美的集团,79.69396512746683,82.77550882223518,79.48907525414445,82.03790527827466,409302,4074982807.0
2021-01-22,000333.SZ,美的集团,81.95594932894572,83.2098753536786,80.39059069676287,82.42309824012071,307756,3069095083.0
2021-01-25,000333.SZ,美的集团,82.77550882223518,84.30808507468647,80.89052198766943,83.57867712565886,377360,3802697804.0
2021-01-26,000333.SZ,美的集团,82.77550882223518,82.77550882223518,79.5792267984063,80.26765677276944,407670,4006657956.0
2021-01-27,000333.SZ,美的集团,79.57103120347341,81.82481981001942,78.9891439632379,80.27585236770234,283269,2781047165.0
2021-01-28,000333.SZ,美的集团,79.11207788723131,79.48907525414445,77.44837211585372,77.98928138142475,310572,2959282874.0
2021-01-29,000333.SZ,美的集团,78.14499768514975,80.14472284877603,76.77633333135637,78.94816598857342,372465,3576339185.0
2021-02-01,000333.SZ,美的集团,78.94816598857342,80.73480568394444,77.57950163478002,80.4807422410247,286063,2784442679.0
2021-02-02,000333.SZ,美的集团,79.82509464639314,82.11986122760362,79.82509464639314,80.7921748484747,315444,3125263982.0
2021-02-03,000333.SZ,美的集团,81.546169582301,82.28377312626151,78.84162325444579,80.02178892478261,323955,3178416761.0
2021-02-04,000333.SZ,美的集团,78.91538360884185,79.98081095011814,78.04665054595502,79.00553515310368,364864,3514921395.0
2021-02-05,000333.SZ,美的集团,79.48087965921157,80.62006735488391,77.85815186249845,79.70216072239973,372624,3600456019.0
2021-02-08,000333.SZ,美的集团,79.71035631733263,79.90705059572208,77.36641616652477,79.21862062135894,377436,3614401923.0
2021-02-09,000333.SZ,美的集团,79.98081095011814,83.5131123661957,79.40711930481551,83.5131123661957,537122,5347054458.0
2021-02-10,000333.SZ,美的集团,84.34906304935095,88.51242527526138,83.18528856887991,87.78301732623376,536799,5641813861.0
2021-02-18,000333.SZ,美的集团,87.79121292116666,87.98790719955613,79.49727084907735,80.56269819035364,940429,9433652348.0
2021-02-19,000333.SZ,美的集团,77.86634745743135,80.58728497515233,77.86634745743135,80.30863474743391,693877,6722204870.0
2021-02-22,000333.SZ,美的集团,79.72674750719841,79.72674750719841,74.07178700350114,74.12096057309851,903986,8324148676.0
2021-02-23,000333.SZ,美的集团,72.98177287742617,75.39947338263006,72.8014697889025,74.53074031974324,604755,5494666678.0
2021-02-24,000333.SZ,美的集团,78.75966730511684,80.80856603834049,76.31738001511427,77.87454305236423,1003546,9587929017.0
2021-02-25,000333.SZ,美的集团,77.7761959131695,78.50560386219712,75.481429331959,76.98941879961161,416370,3934052806.0
2021-02-26,000333.SZ,美的集团,75.39947338263006,77.44017652092082,74.5963050792064,76.28459763538268,601123,5569084604.0
2021-03-01,000333.SZ,美的集团,76.54685667323531,78.10401971048528,75.26014826877086,76.48948750870504,370844,3475175712.0
2021-03-02,000333.SZ,美的集团,77.75160912837082,78.54658183686159,75.9731650279327,76.64520381243004,473398,4469317460.0
2021-03-03,000333.SZ,美的集团,75.99775181273138,76.80911571108794,74.98969363598535,76.62061702763135,330592,3072269141.0
2021-03-04,000333.SZ,美的集团,75.57977647115375,75.87481788873795,73.30140107980905,73.67839844672221,446348,4041856217.0
2021-03-05,000333.SZ,美的集团,71.76882482735776,73.9816354592393,70.50670320769201,73.35057464940643,409487,3626107488.0
2021-03-08,000333.SZ,美的集团,72.53101515611696,73.52268214299721,70.02316310665123,70.0723366762486,488293,4260904988.0
2021-03-09,000333.SZ,美的集团,69.37571110695256,69.58060098027492,66.95801060174865,67.1956828548026,568963,4741767513.0
