trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,300760.SZ,迈瑞医疗,382.78351803093045,405.16725537773954,381.9461537617216,390.6619452949924,55515,2436065469.0
2021-01-05,300760.SZ,迈瑞医疗,386.26803386086414,400.49422252054165,383.5848666326465,392.5887835058601,48448,2106482620.0
2021-01-06,300760.SZ,迈瑞医疗,393.471167359435,410.12841357488026,393.471167359435,404.99618095714845,54066,2422401018.0
2021-01-07,300760.SZ,迈瑞医疗,404.77108303531816,411.64107160958014,401.48465337659513,410.5696055016677,44265,1997886554.0
2021-01-08,300760.SZ,迈瑞医疗,416.2960966330316,421.6174115051008,396.2893933407509,405.0862201258806,60641,2740266326.0
2021-01-11,300760.SZ,迈瑞医疗,405.17625929461275,422.28370135371864,400.0080110093881,408.05751269404107,54542,2492107114.0
2021-01-12,300760.SZ,迈瑞医疗,409.2280218875589,414.7204111802192,396.33441292511696,414.18017616782635,49469,2228953776.0
2021-01-13,300760.SZ,迈瑞医疗,410.6686485872731,412.3793927931836,388.0868250692533,390.2387612019514,81264,3589528569.0
2021-01-14,300760.SZ,迈瑞医疗,388.07782115238007,393.7412848656315,382.44136918974834,383.55785488202685,51168,2203233350.0
2021-01-15,300760.SZ,迈瑞医疗,387.1684255481855,400.67430085800595,382.6754710284519,397.95511796229545,61035,2667943081.0
2021-01-18,300760.SZ,迈瑞医疗,397.61296912111334,402.47508423264867,390.09469853197993,395.9652523333152,39042,1716805481.0
2021-01-19,300760.SZ,迈瑞医疗,394.7047039710653,397.0997458593401,379.06490036229326,383.48582354704115,51851,2229340083.0
2021-01-20,300760.SZ,迈瑞医疗,385.3676421735428,404.72606345095204,380.91970723817525,400.26912459871136,49582,2189150124.0
2021-01-21,300760.SZ,迈瑞医疗,405.17625929461275,417.34055099032435,405.17625929461275,411.39796585400336,53460,2444735363.0
2021-01-22,300760.SZ,迈瑞医疗,406.97704266925547,432.1880099142536,406.97704266925547,430.5492970433287,56868,2668310989.0
2021-01-25,300760.SZ,迈瑞医疗,431.28761822693224,446.59427691139535,431.28761822693224,439.3911434128245,58485,2851211122.0
2021-01-26,300760.SZ,迈瑞医疗,432.1880099142536,436.5999291821282,402.47508423264867,408.07552052778755,79042,3649286104.0
2021-01-27,300760.SZ,迈瑞医疗,408.0665166109143,417.15146873598684,392.57077567211365,409.40810022502313,54358,2451360932.0
2021-01-28,300760.SZ,迈瑞医疗,394.47060213236176,413.02767480805505,394.47060213236176,399.2786937426578,32111,1437445870.0
2021-01-29,300760.SZ,迈瑞医疗,405.17625929461275,416.42215146925656,397.6759965392258,403.72662867802535,38886,1761953085.0
2021-02-01,300760.SZ,迈瑞医疗,405.89657264446987,417.7817429171118,404.2758676072914,414.2702153365585,36716,1683260199.0
2021-02-02,300760.SZ,迈瑞医疗,414.69339942959954,417.6556880808868,396.17234242139915,414.1351565834603,48639,2214845933.0
2021-02-03,300760.SZ,迈瑞医疗,412.82958863684433,421.4733488351294,409.1019670513339,414.5403328427549,33654,1553285321.0
2021-02-04,300760.SZ,迈瑞医疗,410.60562116916054,425.68718193179336,405.356337632077,413.3788275661104,38861,1794786918.0
2021-02-05,300760.SZ,迈瑞医疗,416.8813512297904,441.1919267874672,413.3067962311246,435.2583455680195,41578,1992699151.0
2021-02-08,300760.SZ,迈瑞医疗,434.24090296134625,438.86891623417813,416.07099871120124,438.86891623417813,49514,2348145591.0
2021-02-09,300760.SZ,迈瑞医疗,437.62637570567466,443.8931018494313,429.0366390086288,442.6415574040546,33697,1637697155.0
2021-02-10,300760.SZ,迈瑞医疗,442.8846631596314,450.6820551718344,432.1970138311268,445.2887089647794,44199,2171264421.0
2021-02-18,300760.SZ,迈瑞医疗,450.6550434212147,453.3562184831788,414.18017616782635,420.0327221354152,62218,2964609124.0
2021-02-19,300760.SZ,迈瑞医疗,417.9618212545761,420.51893364656877,400.68330477487916,415.6568185350334,51070,2324738573.0
2021-02-22,300760.SZ,迈瑞医疗,415.6658224519066,415.71084203627265,393.48917519318144,395.2719507340778,74135,3295216859.0
2021-02-23,300760.SZ,迈瑞医疗,387.2584647169177,399.6388504175864,383.57586271577327,389.5544635195871,53322,2313266636.0
2021-02-24,300760.SZ,迈瑞医疗,391.6703839847923,394.35355121301,372.84319380290265,378.1645086749719,77410,3272106232.0
2021-02-25,300760.SZ,迈瑞医疗,384.01705464256077,388.8611619203497,376.40874488469524,378.61470451863255,43518,1853960945.0
2021-02-26,300760.SZ,迈瑞医疗,371.4115710200617,382.6664671115787,363.5331437559998,376.3637253003292,49238,2051706254.0
2021-03-01,300760.SZ,迈瑞医疗,381.9461537617216,385.35863825666956,366.03623264675315,380.59556623073956,42664,1791776755.0
