trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,000568.SZ,泸州老窖,196.1496189320332,209.81126782958006,196.1496189320332,207.2045426306149,154335,3669628521.0
2021-01-05,000568.SZ,泸州老窖,207.2045426306149,222.36312283053783,205.87106934401555,222.216870921685,156409,3914144971.0
2021-01-06,000568.SZ,泸州老窖,222.81908466402018,230.81132133015436,215.1623670829013,225.6580923064575,173947,4518171110.0
2021-01-07,000568.SZ,泸州老窖,225.23654268682287,228.04974116887436,217.72607701455686,227.98091674117893,149606,3882804110.0
2021-01-08,000568.SZ,泸州老窖,227.5851762819301,229.7015274335652,216.37539762103364,219.78220679195843,178894,4607199522.0
2021-01-11,000568.SZ,泸州老窖,219.16278694269937,219.59293961579593,204.75267239396447,212.40938997508331,190568,4719071337.0
2021-01-12,000568.SZ,泸州老窖,208.76169530722444,226.26030604879267,207.9788174421887,225.6580923064575,170498,4373373070.0
2021-01-13,000568.SZ,泸州老窖,226.4323671180313,231.7920694248145,222.81048161055824,229.01328315661067,166067,4394991621.0
2021-01-14,000568.SZ,泸州老窖,226.2689091022546,229.17674117238738,217.74328312148072,221.9415732109032,135785,3523821262.0
2021-01-15,000568.SZ,泸州老窖,216.79694724066826,216.79694724066826,200.82968001532382,209.4843517980267,306728,7394308747.0
2021-01-18,000568.SZ,泸州老窖,206.58512278135584,207.90999301449324,195.97755786279458,199.59944337026764,241308,5628705057.0
2021-01-19,000568.SZ,泸州老窖,203.03206170157821,208.15087851142732,194.94519144736282,197.75838992941436,188496,4410572939.0
2021-01-20,000568.SZ,泸州老窖,195.6506418312412,199.59084031680572,188.40687081629505,197.00992427822632,198201,4494726610.0
2021-01-21,000568.SZ,泸州老窖,195.97755786279458,207.19593957715296,195.71946625893665,205.43231361745705,189020,4450523806.0
2021-01-22,000568.SZ,泸州老窖,205.17422201359912,207.63469530371145,200.9071074964812,205.690405221315,127122,3025040295.0
2021-01-25,000568.SZ,泸州老窖,205.690405221315,226.26030604879267,205.61297774015762,226.26030604879267,239183,6109499428.0
2021-01-26,000568.SZ,泸州老窖,227.02597780690456,229.27137476046863,222.12223733360372,226.5097945991887,161879,4263858128.0
2021-01-27,000568.SZ,泸州老窖,222.13944344052757,224.48807703563483,208.47779454298075,218.51755793305452,186295,4701857739.0
2021-01-28,000568.SZ,泸州老窖,213.3385197489719,220.22956557197887,211.2737869181084,215.07633654828203,132784,3328071267.0
2021-01-29,000568.SZ,泸州老窖,218.51755793305452,229.64130605933167,218.51755793305452,221.7006877139691,160258,4174569531.0
