trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,000063.SZ,中兴通讯,30.618065200068283,31.991239033283463,30.35827555594649,31.85206600964679,1296473,4343079819.0
2021-01-05,000063.SZ,中兴通讯,31.52732895449455,32.59432213570906,31.22114830249387,32.0190736380108,1254766,4335249510.0
2021-01-06,000063.SZ,中兴通讯,32.288141483708365,32.35308889473882,30.91496765049319,31.202591899342316,917743,3107165902.0
2021-01-07,000063.SZ,中兴通讯,30.89641124734163,30.90568944891741,29.8850872755818,30.311884548067603,921043,3015595641.0
2021-01-08,000063.SZ,中兴通讯,30.20054612915826,32.52009652310282,30.042816702370033,31.453103341888326,1338192,4560448155.0
2021-01-11,000063.SZ,中兴通讯,31.722171187585893,32.52009652310282,31.248982907221205,32.40875810419349,1488158,5160286057.0
2021-01-12,000063.SZ,中兴通讯,32.56648753098172,32.798442570376174,31.879900614374126,32.77060796564884,1333629,4659834868.0
2021-01-13,000063.SZ,中兴通讯,33.067510416073745,34.55202266819827,32.668547748315284,34.0695561862578,2028073,7377001170.0
2021-01-14,000063.SZ,中兴通讯,33.77265373583289,34.20872920989447,32.93761559401285,33.31802185861976,1403494,5083157258.0
2021-01-15,000063.SZ,中兴通讯,33.32730006019554,33.37369106807443,32.22319407267792,32.56648753098172,888857,3131426270.0
2021-01-18,000063.SZ,中兴通讯,32.75205156249728,34.032443379954685,32.56648753098172,33.707706324802444,1125083,4065911565.0
2021-01-19,000063.SZ,中兴通讯,33.80048834056023,34.4128496445616,33.04895401292219,33.27163085074087,1019412,3697034724.0
2021-01-20,000063.SZ,中兴通讯,33.03039760977063,33.48502948698377,32.55720932940594,33.280909052316645,700122,2484475730.0
2021-01-21,000063.SZ,中兴通讯,33.27163085074087,33.27163085074087,32.19535946795059,32.77060796564884,937432,3303233944.0
2021-01-22,000063.SZ,中兴通讯,32.84483357825506,32.84483357825506,31.360321326130542,31.434546938736773,1012345,3472382141.0
2021-01-25,000063.SZ,中兴通讯,32.43659270892083,33.494307688559545,31.963404428556135,33.123179625528415,1466260,5192650171.0
2021-01-26,000063.SZ,中兴通讯,32.742773360921504,33.22523984286198,31.39743413243366,31.573719962373445,999956,3463979657.0
2021-01-27,000063.SZ,中兴通讯,31.60155456710078,32.05618644431391,31.434546938736773,31.471659745039887,545174,1860660227.0
2021-01-28,000063.SZ,中兴通讯,31.081975278857197,31.081975278857197,29.875809074006025,30.17271152443093,822462,2687133488.0
2021-01-29,000063.SZ,中兴通讯,30.432501168552715,30.47889217643161,29.504681010974892,29.86653087243024,509971,1638766025.0
2021-02-01,000063.SZ,中兴通讯,29.6716886393389,30.246937137037154,29.421177196792886,29.987147492915362,373256,1203302693.0
2021-02-02,000063.SZ,中兴通讯,29.922200081884913,29.940756485036474,29.2448913668531,29.430455398368665,532988,1698850066.0
2021-02-03,000063.SZ,中兴通讯,29.13355294794376,30.423222966976937,28.91087611012508,29.634575833035786,659506,2122733773.0
2021-02-04,000063.SZ,中兴通讯,29.13355294794376,29.411898995217108,28.363462217154165,29.217056762125765,868950,2695921425.0
2021-02-05,000063.SZ,中兴通讯,29.142831149519537,29.356229785762437,28.604695458124397,28.660364667579067,496823,1545825529.0
2021-02-08,000063.SZ,中兴通讯,28.929432513276637,29.170665754246873,28.27068020139638,28.688199272306406,524649,1621092537.0
2021-02-09,000063.SZ,中兴通讯,28.632530062851732,29.6716886393389,28.511913442366616,29.411898995217108,576529,1817006352.0
