trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,600176.SH,中国巨石,15.342209111478741,15.593720736257083,14.854428990696507,15.540369785546526,623255,1245555016.0
2021-01-05,600176.SH,中国巨石,15.45653257728708,15.471775706061525,14.534323286433166,15.220264081283183,612731,1213098305.0
2021-01-06,600176.SH,中国巨石,15.319344418317076,15.654693251354862,14.846807426309285,15.311722853929853,449905,900587962.0
2021-01-07,600176.SH,中国巨石,15.334587547091521,16.843657295761563,15.334587547091521,16.843657295761563,721576,1555705727.0
2021-01-08,600176.SH,中国巨石,17.19424925757379,17.361923674092687,16.096743985813763,16.538794720272662,649411,1420260013.0
2021-01-11,600176.SH,中国巨石,16.576902542208774,17.483868704288245,16.11960867897543,16.55403784904711,648672,1431677972.0
2021-01-12,600176.SH,中国巨石,16.454957512013216,17.56770591254769,16.386363432528213,17.415274624803242,555330,1245240568.0
2021-01-13,600176.SH,中国巨石,17.40765306041602,17.93354100313437,16.935116068408227,17.31619428776935,569790,1304764218.0
2021-01-14,600176.SH,中国巨石,17.21711395073546,17.262843337058793,16.59214567098322,16.69122600801711,395233,876864026.0
2021-01-15,600176.SH,中国巨石,16.630253492919334,17.079925791765454,16.333012481817658,16.89700824647212,358960,789422121.0
2021-01-18,600176.SH,中国巨石,16.721712265566,18.482293639014383,16.706469136791558,18.291754529333822,496447,1170407201.0
2021-01-19,600176.SH,中国巨石,18.360348608818825,18.428942688303824,16.485443769562107,17.148519871250457,747376,1714337294.0
2021-01-20,600176.SH,中国巨石,16.935116068408227,18.20029575668715,16.935116068408227,17.81159597293881,631824,1478810022.0
2021-01-21,600176.SH,中国巨石,18.139323241589373,18.710940570631056,18.108836984040483,18.139323241589373,411395,994230041.0
2021-01-22,600176.SH,中国巨石,18.489915203401605,18.710940570631056,17.986891953844925,18.215538885461598,373995,897759421.0
2021-01-25,600176.SH,中国巨石,18.146944805976595,19.053910968056066,18.146944805976595,18.482293639014383,416153,1016911366.0
2021-01-26,600176.SH,中国巨石,18.22316044984882,18.870993422762727,18.10121541965326,18.215538885461598,353460,854414734.0
2021-01-27,600176.SH,中国巨石,18.25364670739771,18.710940570631056,17.72013720029214,18.710940570631056,369122,887298098.0
2021-01-28,600176.SH,中国巨石,18.108836984040483,18.26126827178493,17.293329594607684,17.613435298871025,586410,1365551713.0
2021-01-29,600176.SH,中国巨石,17.81921753732603,18.146944805976595,16.50068689833655,17.171384564412126,524725,1194159735.0
2021-02-01,600176.SH,中国巨石,17.12565517808879,18.177431063525486,16.706469136791558,17.903054745585475,469245,1088512913.0
2021-02-02,600176.SH,中国巨石,17.93354100313437,18.840507165213836,17.72013720029214,18.672832748694944,521663,1259505968.0
2021-02-03,600176.SH,中国巨石,19.053910968056066,19.351151979157738,18.649968055533275,18.962452195409394,444699,1108956320.0
2021-02-04,600176.SH,中国巨石,18.863371858375505,19.13774817631551,17.9106763099727,18.77953465011606,462384,1128165912.0
2021-02-05,600176.SH,中国巨石,18.901479680311617,19.04628940366884,18.19267419229993,18.38321330198049,361271,880055899.0
2021-02-08,600176.SH,中国巨石,18.611860233597163,20.220010319301096,18.611860233597163,20.059957467169426,509112,1314958776.0
2021-02-09,600176.SH,中国巨石,20.4257925577561,20.883086420989446,19.816067406778306,20.67730418253444,398603,1067745613.0
