trade_date,symbol,name,open,high,low,close,volume,amount
2021-08-20,601728.SH,中国电信,3.8954100238159204,5.302311765194112,3.7246300436486255,4.968884184867489,38846643,20105590934.0
2021-08-23,601728.SH,中国电信,4.472809004381537,4.472809004381537,4.472809004381537,4.472809004381537,3109724,1710348200.0
2021-08-24,601728.SH,中国电信,4.025528103943383,4.025528103943383,4.025528103943383,4.025528103943383,4065975,2012657625.0
2021-08-25,601728.SH,中国电信,4.025528103943383,4.180043324094745,3.879145263799987,3.927939543847786,20840903,10182275515.0
2021-08-26,601728.SH,中国电信,3.846615743768122,3.9360719238557524,3.757159563680491,3.8303509837521887,13816493,6471125818.0
2021-08-27,601728.SH,中国电信,3.7896890837123567,3.8222186037442225,3.740894803664558,3.7490271836725246,9154883,4241738649.0
2021-08-30,601728.SH,中国电信,3.757159563680491,3.797821463720323,3.7246300436486255,3.7734243236964238,8283241,3821401677.0
2021-08-31,601728.SH,中国电信,3.7490271836725246,3.757159563680491,3.700232903624726,3.708365283632692,7428288,3392268860.0
2021-09-01,601728.SH,中国电信,3.700232903624726,3.7490271836725246,3.6921005236167597,3.7246300436486255,6917194,3164104039.0
2021-09-02,601728.SH,中国电信,3.708365283632692,3.7164976636406593,3.6921005236167597,3.708365283632692,5988770,2724702722.0
2021-09-03,601728.SH,中国电信,3.700232903624726,3.700232903624726,3.6839681436087934,3.6921005236167597,5609119,2547149313.0
2021-09-06,601728.SH,中国电信,3.6921005236167597,3.7246300436486255,3.6839681436087934,3.700232903624726,5960071,2710518570.0
2021-09-07,601728.SH,中国电信,3.6921005236167597,3.700232903624726,3.6839681436087934,3.6921005236167597,4980432,2260798203.0
2021-09-08,601728.SH,中国电信,3.6921005236167597,3.700232903624726,3.6839681436087934,3.6921005236167597,4579274,2078538311.0
2021-09-09,601728.SH,中国电信,3.6921005236167597,3.700232903624726,3.6839681436087934,3.6921005236167597,4194722,1903991706.0
2021-09-10,601728.SH,中国电信,3.6921005236167597,3.700232903624726,3.6839681436087934,3.6839681436087934,4022438,1825151136.0
2021-09-13,601728.SH,中国电信,3.6839681436087934,3.6921005236167597,3.6839681436087934,3.6921005236167597,3432768,1556374121.0
2021-09-14,601728.SH,中国电信,3.6921005236167597,3.6921005236167597,3.6839681436087934,3.6839681436087934,4082816,1850571691.0
2021-09-15,601728.SH,中国电信,3.6839681436087934,3.6921005236167597,3.6839681436087934,3.6839681436087934,3390751,1536797205.0
2021-09-16,601728.SH,中国电信,3.6839681436087934,3.6921005236167597,3.6839681436087934,3.6839681436087934,4368258,1979723046.0
2021-09-17,601728.SH,中国电信,3.6839681436087934,3.6921005236167597,3.6839681436087934,3.6839681436087934,5390700,2442833879.0
2021-09-22,601728.SH,中国电信,3.6921005236167597,3.846615743768122,3.6839681436087934,3.765291943688457,5435019,2511000019.0
2021-09-23,601728.SH,中国电信,3.7327624236565917,3.740894803664558,3.6921005236167597,3.700232903624726,3349932,1524449638.0
2021-09-24,601728.SH,中国电信,3.6921005236167597,3.700232903624726,3.6026443435291284,3.6107767235370956,3545092,1585257582.0
2021-09-27,601728.SH,中国电信,3.6107767235370956,3.6107767235370956,3.496923403425565,3.5050557834335314,2857343,1241402321.0
2021-09-28,601728.SH,中国电信,3.488791023417599,3.5619824434892964,3.456261503385733,3.529452923457431,1580030,681213379.0
2021-09-29,601728.SH,中国电信,3.488791023417599,3.5050557834335314,3.456261503385733,3.4643938833936994,1458438,622819086.0
2021-09-30,601728.SH,中国电信,3.4643938833936994,3.496923403425565,3.456261503385733,3.488791023417599,976893,417242994.0
2021-10-08,601728.SH,中国电信,3.496923403425565,3.5375853034653972,3.4725262634016656,3.529452923457431,1403774,605277972.0
2021-10-11,601728.SH,中国电信,3.5213205434494643,3.5375853034653972,3.5050557834335314,3.5213205434494643,1059875,458657571.0
2021-10-12,601728.SH,中国电信,3.513188163441498,3.5213205434494643,3.456261503385733,3.4806586434096327,1262682,540901959.0
2021-10-13,601728.SH,中国电信,3.4725262634016656,3.4806586434096327,3.456261503385733,3.4725262634016656,858032,366030483.0
2021-10-14,601728.SH,中国电信,3.4725262634016656,3.4725262634016656,3.456261503385733,3.4643938833936994,675389,287773378.0
2021-10-15,601728.SH,中国电信,3.4643938833936994,3.4806586434096327,3.456261503385733,3.4643938833936994,783029,333829892.0
2021-10-18,601728.SH,中国电信,3.4643938833936994,3.4643938833936994,3.4237319833538673,3.4318643633618335,1151071,486110059.0
2021-10-19,601728.SH,中国电信,3.4318643633618335,3.4399967433698007,3.407467223337935,3.415599603345901,936170,393561817.0
2021-10-20,601728.SH,中国电信,3.415599603345901,3.4237319833538673,3.3993348433299677,3.407467223337935,804948,337215586.0
2021-10-21,601728.SH,中国电信,3.407467223337935,3.407467223337935,3.3830700833140352,3.3912024633220015,882846,368320418.0
2021-10-22,601728.SH,中国电信,3.3830700833140352,3.3830700833140352,3.3586729432901357,3.366805323298102,1030289,427089228.0
2021-10-25,601728.SH,中国电信,3.366805323298102,3.4318643633618335,3.366805323298102,3.4318643633618335,1406986,588654773.0
2021-10-26,601728.SH,中国电信,3.415599603345901,3.4318643633618335,3.3830700833140352,3.415599603345901,1063230,444934726.0
2021-10-27,601728.SH,中国电信,3.3993348433299677,3.4399967433698007,3.366805323298102,3.4399967433698007,1271709,531832951.0
2021-10-28,601728.SH,中国电信,3.4399967433698007,3.586379583513196,3.3993348433299677,3.586379583513196,2111833,903833886.0
