trade_date,symbol,name,open,high,low,close,volume,amount
2021-01-04,002236.SZ,大华股份,17.19448467874853,18.00465087413819,16.9273022100562,17.55647382988008,509850,1036080109.0
2021-01-05,002236.SZ,大华股份,17.45304835812821,19.314706849661885,17.349622886376338,19.314706849661885,1332411,2924593663.0
2021-01-06,002236.SZ,大华股份,19.797359051170616,20.09901667711357,19.314706849661885,19.47846384660235,1058373,2419696275.0
2021-01-07,002236.SZ,大华股份,19.418132321413758,19.995591205361702,19.32332563897454,19.926640890860455,786892,1804064077.0
2021-01-08,002236.SZ,大华股份,19.95249725879842,20.667856771748863,19.65945842216812,20.443768249619808,778238,1818398196.0
2021-01-11,002236.SZ,大华股份,20.443768249619808,20.969514397691817,19.719789947356713,19.823215419108582,1060841,2494725938.0
2021-01-12,002236.SZ,大华股份,19.814596629795926,20.667856771748863,19.719789947356713,20.280011252679348,712253,1677712048.0
2021-01-13,002236.SZ,大华股份,20.452387038932464,21.40907265263727,20.426530670994495,20.685094350374175,693480,1677114044.0
2021-01-14,002236.SZ,大华股份,20.512718564121055,21.090177448069,19.823215419108582,20.40067430305653,592171,1408603356.0
2021-01-15,002236.SZ,大华股份,20.417911881681842,20.676475561061515,20.06454151986295,20.40067430305653,425470,1006295905.0
2021-01-18,002236.SZ,大华股份,20.34896156718059,20.805757400751357,20.06454151986295,20.486862196183086,531673,1264496593.0
2021-01-19,002236.SZ,大华股份,20.642000403810894,21.693492699954916,19.969734837423736,20.236917306116066,753306,1807684229.0
2021-01-20,002236.SZ,大华股份,19.900784522922486,20.92642045112854,19.84907178704655,20.82299497937667,586294,1395993127.0
2021-01-21,002236.SZ,大华股份,20.771282243500735,21.314265970198054,20.52133735343371,20.92642045112854,753027,1833053238.0
2021-01-22,002236.SZ,大华股份,21.184984130508216,22.262332794590204,21.09879623738166,21.357359916761336,1037661,2593943752.0
2021-01-25,002236.SZ,大华股份,21.400453863324614,23.4948196663,20.685094350374175,23.01216746479127,1454475,3777762837.0
2021-01-26,002236.SZ,大华股份,22.58122799915847,23.167305672419076,22.305426741153482,22.727747417473626,960389,2528047953.0
2021-01-27,002236.SZ,大华股份,22.650178313659723,22.86564804647612,21.245315655696807,22.314045530466142,857091,2190514208.0
2021-01-28,002236.SZ,大华股份,21.98653153658522,22.66741589228503,20.555812510684337,20.63338161449824,937856,2329832532.0
2021-01-29,002236.SZ,大华股份,20.857470136627292,21.45216659920055,20.57305008930965,21.0126083442551,657697,1603675265.0
2021-02-01,002236.SZ,大华股份,20.771282243500735,22.046863061773806,20.771282243500735,21.521116913701796,607507,1517180406.0
2021-02-02,002236.SZ,大华股份,21.460785388513205,21.99515032589787,21.0126083442551,21.417691441949927,540794,1347234158.0
2021-02-03,002236.SZ,大华股份,21.503879335076483,21.753824225143504,19.607745686292187,19.76288389391999,1154559,2737508425.0
